dataset,case_id,n_tokens,n_sentences,n_violations,n_judge_confirmed,n_generated,n_rerouted,n_despecified,trace_jsonl
radgenome,train_2423_a_1,128,8,1,0,0,0,0,/data/ProveTok_ACM/outputs/5k_ablation/A1_trained_spatial/cases/radgenome/train_2423_a_1/trace.jsonl
radgenome,train_11774_b_1,128,8,0,0,0,0,0,/data/ProveTok_ACM/outputs/5k_ablation/A1_trained_spatial/cases/radgenome/train_11774_b_1/trace.jsonl
radgenome,train_2247_a_1,128,8,0,0,0,0,0,/data/ProveTok_ACM/outputs/5k_ablation/A1_trained_spatial/cases/radgenome/train_2247_a_1/trace.jsonl
radgenome,train_1472_a_1,128,8,0,0,0,0,0,/data/ProveTok_ACM/outputs/5k_ablation/A1_trained_spatial/cases/radgenome/train_1472_a_1/trace.jsonl
radgenome,train_11735_a_1,128,8,0,0,0,0,0,/data/ProveTok_ACM/outputs/5k_ablation/A1_trained_spatial/cases/radgenome/train_11735_a_1/trace.jsonl
radgenome,train_4587_a_1,128,8,0,0,0,0,0,/data/ProveTok_ACM/outputs/5k_ablation/A1_trained_spatial/cases/radgenome/train_4587_a_1/trace.jsonl
radgenome,train_2617_b_1,128,8,0,0,0,0,0,/data/ProveTok_ACM/outputs/5k_ablation/A1_trained_spatial/cases/radgenome/train_2617_b_1/trace.jsonl
radgenome,train_3762_a_1,128,8,0,0,0,0,0,/data/ProveTok_ACM/outputs/5k_ablation/A1_trained_spatial/cases/radgenome/train_3762_a_1/trace.jsonl
radgenome,train_250_a_1,128,8,0,0,0,0,0,/data/ProveTok_ACM/outputs/5k_ablation/A1_trained_spatial/cases/radgenome/train_250_a_1/trace.jsonl
radgenome,valid_987_a_1,128,8,1,0,0,0,0,/data/ProveTok_ACM/outputs/5k_ablation/A1_trained_spatial/cases/radgenome/valid_987_a_1/trace.jsonl
radgenome,train_121_a_1,128,8,1,0,0,0,0,/data/ProveTok_ACM/outputs/5k_ablation/A1_trained_spatial/cases/radgenome/train_121_a_1/trace.jsonl
radgenome,train_6240_a_1,128,8,1,0,0,0,0,/data/ProveTok_ACM/outputs/5k_ablation/A1_trained_spatial/cases/radgenome/train_6240_a_1/trace.jsonl
radgenome,train_19537_a_1,128,8,0,0,0,0,0,/data/ProveTok_ACM/outputs/5k_ablation/A1_trained_spatial/cases/radgenome/train_19537_a_1/trace.jsonl
radgenome,train_12126_a_1,128,8,2,0,0,0,0,/data/ProveTok_ACM/outputs/5k_ablation/A1_trained_spatial/cases/radgenome/train_12126_a_1/trace.jsonl
radgenome,train_3387_a_1,128,8,0,0,0,0,0,/data/ProveTok_ACM/outputs/5k_ablation/A1_trained_spatial/cases/radgenome/train_3387_a_1/trace.jsonl
radgenome,train_8173_a_1,128,8,0,0,0,0,0,/data/ProveTok_ACM/outputs/5k_ablation/A1_trained_spatial/cases/radgenome/train_8173_a_1/trace.jsonl
radgenome,train_4231_a_1,128,8,2,0,0,0,0,/data/ProveTok_ACM/outputs/5k_ablation/A1_trained_spatial/cases/radgenome/train_4231_a_1/trace.jsonl
radgenome,train_16285_a_1,128,8,1,0,0,0,0,/data/ProveTok_ACM/outputs/5k_ablation/A1_trained_spatial/cases/radgenome/train_16285_a_1/trace.jsonl
radgenome,train_11191_a_1,128,8,0,0,0,0,0,/data/ProveTok_ACM/outputs/5k_ablation/A1_trained_spatial/cases/radgenome/train_11191_a_1/trace.jsonl
radgenome,train_19529_a_1,128,8,0,0,0,0,0,/data/ProveTok_ACM/outputs/5k_ablation/A1_trained_spatial/cases/radgenome/train_19529_a_1/trace.jsonl
radgenome,train_15257_b_1,128,8,1,0,0,0,0,/data/ProveTok_ACM/outputs/5k_ablation/A1_trained_spatial/cases/radgenome/train_15257_b_1/trace.jsonl
radgenome,train_17754_a_1,128,8,0,0,0,0,0,/data/ProveTok_ACM/outputs/5k_ablation/A1_trained_spatial/cases/radgenome/train_17754_a_1/trace.jsonl
